sentence,word_labels
Danes enjoy among the highest standards of living in the world and the Danish economy is characterized by extensive government welfare measures and an equitable distribution of income .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Denmark is a net exporter of food and energy and enjoys a comfortable balance of payments surplus , but depends on imports of raw materials for the manufacturing sector .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Within the EU , Denmark is among the strongest supporters of trade liberalization .","O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"After a long consumption-driven upswing , Denmark 's economy began slowing in 2007 with the end of a housing boom .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Housing prices dropped markedly in 2008 - 9 .,"O,O,O,O,O,O,O,O,O"
"The global financial crisis has exacerbated this cyclical slowdown through increased borrowing costs and lower export demand , consumer confidence , and investment .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
The global financial crises cut Danish GDP by 0.9 % in 2008 and 5.2 % in 2009 .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Historically low levels of unemployment rose sharply with the recession but remain below 5 % , based on the national measure , about half the level of the EU ; harmonized to OECD standards the unemployment rate was about 8 % at the end of 2010 .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Denmark made a modest recovery in 2010 in part because of increased government spending .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
An impending decline in the ratio of workers to retirees will be a major long-term issue .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Denmark maintained a healthy budget surplus for many years up to 2008 , but the budget balance swung into deficit during 2009 - 10 .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Nonetheless , Denmark 's fiscal position remains among the strongest in the EU .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Despite previously meeting the criteria to join the European Economic and Monetary Union ( EMU ) , so far Denmark has decided not to join , although the Danish krone remains pegged to the euro .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Some of the most bitter fighting of World War II occurred on this archipelago .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Self-government was achieved in 1976 and independence two years later .,"O,O,O,O,O,O,O,O,O,O,O,O,O"
"Ethnic violence , government malfeasance , and endemic crime have undermined stability and civil society .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"THE OLIVE-TREE ridiculed the Fig-Tree because , while she was green all the year round , the Fig-Tree changed its leaves with the seasons .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"A shower of snow fell upon them , and , finding the Olive full of foliage , it settled upon its branches and broke them down with its weight , at once despoiling it of its beauty and killing the tree .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"But finding the Fig-Tree denuded of leaves , the snow fell through to the ground , and did not injure it at all .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"AN Editor who was always vaunting the purity , enterprise , and fearlessness of his paper was pained to observe that he got no subscribers .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"One day it occurred to him to stop saying that his paper was pure and enterprising and fearless , and make it so .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
""" If these are not good qualities , "" he reasoned , "" it is folly to claim them . ""","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Under the new policy he got so many subscribers that his rivals endeavoured to discover the secret of his prosperity , but he kept it , and when he died it died with him .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"March 31 , 1948 , nine months after that day , Al Gore was born .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
That clears up a lot of things .,"O,O,O,O,O,O,O,O"
"Mr. Chavez told the crowd Sunday that his goal is not to merely win , but to outdo previous triumphs in a way that is overwhelming and crushing .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Polls show Mr. Chavez well ahead of his opponent Manuel Rosales .,"O,O,O,O,O,O,O,O,O,O,O,O,O"
Mr. Rosales held a campaign rally Saturday that also attracted hundreds of thousands of supporters .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Firefighters who came to put out a fire at his apartment found the body of 32-year-old Ilyas Shurpayev .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Police said he appeared to have been strangled with a belt and had multiple stab wounds .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Many journalists appear to have been targeted for beatings and killings because of their attempts to report on allegations of official corruption .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"The Islamic Republic News Agency quoted Friday an unnamed source familiar with the program as saying that the centrifuges are part of 3,000 installed last year at the complex .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Iran currently faces three sets of United Nations Security Council sanctions and international isolation for its refusal to halt uranium enrichment , which can be used in building nuclear weapons .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Iran says its nuclear program is for peaceful purposes .,"O,O,O,O,O,O,O,O,O,O"
"Two weeks ago , American and Afghan forces launched a winter offensive , dubbed "" Operation Lightning Freedom "" , to hunt for Taleban militants ahead of planned parliamentary elections next year .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Australian Prime Minister John Howard says his government has received information about a specific terror threat against the country .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Mr. Howard told a news conference Wednesday , the government received information this week that caused "" serious concern . ""","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
He would not provide details .,"O,O,O,O,O,O"
"The prime minister said he would try to push new anti-terror legislation through parliament Wednesday , to help law enforcement agencies fight the threat .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
They would also create tighter checks on citizenship applicants and authorize jail terms for inciting violence .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Rights organizations have criticized the measures , saying they threaten civil liberties and violate international law .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
A Senate panel has released Iraqi Oil Ministry documents that suggest program chief Benon Sevan was given the right to sell Iraqi oil contracts .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
The panel began hearings Tuesday on allegations of corruption in the now-defunct United Nations-run program .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
A U.N. commission headed by former U.S. Federal Reserve Chairman Paul Volcker is conducting a separate investigation into whether Mr. Sevan received money through the program .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"The commission 's preliminary report said Mr. Sevan solicited oil deals for a Panamanian company , an act the commission called a "" conflict of interest . ""","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Mr. Sevan has repeatedly denied any wrongdoing .,"O,O,O,O,O,O,O,O,O"
"The death toll from a gas explosion at a Chinese coal mine has climbed to 87 , with rescuers still searching for 21 miners .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Officials with the local coal mine safety bureau said Friday that gas density in the mine is so high it makes rescue efforts dangerous .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Only 30 miners are known to have survived the blast .,"O,O,O,O,O,O,O,O,O,O,O"
Thousands of miners are killed each year .,"O,O,O,O,O,O,O,O"
Villagers were angry over the low compensation officials offered for their land .,"O,O,O,O,O,O,O,O,O,O,O,O,O"
"Such disputes have become more common as Chinese developers turn residential and farm land into shopping malls , apartment buildings and other projects .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Residents often accuse authorities of forcing them off land without proper compensation .,"O,O,O,O,O,O,O,O,O,O,O,O,O"
"The author of new book about Burmese military ruler Than Shwe describes the general as smarter and better informed than most people realize , but also ruthless and adept at manipulating others .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"During interviews promoting the book , entitled Unmasking Than Shwe , British journalist Benedict Rogers said he relied on conversations with Burmese military defectors and foreign diplomats to gain an insight into one of the world 's most secretive leaders .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Rogers says Than Shwe 's reputed interest in astrology should not lead outsiders to underestimate him .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"He said the general is an astute judge of people and trained in psychological warfare , making him an expert at divide-and-rule tactics .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
The author says no one should believe that planned elections this year will loosen Than Shwe 's grip on power .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Rogers also says the actions documented in his book provide ample grounds for Than Shwe to be brought to trial for war crimes and crimes against humanity .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
He said cement shipments will delivered for the first time in a year into the Gaza Strip .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
There were no causalities in the incident .,"O,O,O,O,O,O,O,O"
South African health officials say they have confirmed six new cases of a deadly and extremely drug-resistant strain of tuberculosis .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"A spokesman said three of the patients have been hospitalized , while authorities try to track down the other three .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
The find has fueled fears the strain may be spreading .,"O,O,O,O,O,O,O,O,O,O,O"
South African Health Minister Mento Tshabalala-Msimang has requested an urgent meeting with the World Health Organization to deal with the outbreak .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"The world health body has warned that XDR-TB is a virulent form of tuberculosis resistant to most , perhaps all of the drugs used to treat it .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Arsonists burned down an Afghan school for boys and girls in Kandahar early Sunday after another school was saved from the same fate in another part of the city .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"A local education official , provincial education chief Hayabullah Rafiqi , blames both incidents on Islamic insurgents .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
At least two school workers were rescued from the Qabail Primary School before it burned down Sunday .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"The education official says that attack came hours after gunmen tried to set fire to another school in Kandahar , but its guards scared away the suspected Taleban arsonists .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
The Taleban is against educating women or sending them for work outside the house .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Chinese President Hu Jintao marked New Year 's Eve Saturday with a speech stressing the country 's commitment to peaceful development .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
He said the Chinese people will strive for world peace through their own development .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
He said there are reports that more than 500 bodies are in the grave .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Officials believe they were defeated soldiers of Soviet-backed President Najibullah , who were killed after they surrendered to the mujahedin fighters .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Mr. Najibullah was executed later by the Taleban in 1996 .,"O,O,O,O,O,O,O,O,O,O,O,O"
Other graves have been found with the bodies of thousands of anti-communist mujahedin fighters .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"French rally driver Sebastien Loeb has continued his dominance of the Rally of Turkey , stretching his lead to more than one minute after the second day of the event .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Loeb now has a total time of 3:34:33.2 hours .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
The French driver leads the season standings with 45 points .,"O,O,O,O,O,O,O,O,O,O,O"
Spain 's Interior Minister Jose Antonio Alonso says Croatian war crimes suspect General Ante Gotovina will be extradited to the United Nations tribunal in The Hague as soon possible .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"He did not specify a time , but police officials say they expect it to take place early Saturday .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
It was not immediately clear if any survivors were found .,"O,O,O,O,O,O,O,O,O,O,O"
"Airline officials say the plane was carrying 104 people , including a number of foreigners .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Nine of the passengers are believed to be Turkish nationals , and three were American women working for a health services agency .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Six Russian crew members and two Afghan staff were also on board .,"O,O,O,O,O,O,O,O,O,O,O,O,O"
A student was wounded Sunday when a gunmen fired on a group of protesters .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Police searched vehicles for weapons .,"O,O,O,O,O,O"
"For the past five months , protesters have demanded the resignation of Oaxaca State Governor Ulises Ruiz over corruption allegations .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Ruiz has refused to step down .,"O,O,O,O,O,O,O"
"On Wednesday , police re-opened a central square in the city after clearing out protesters .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Chinese authorities are being ordered to prepare for new flooding as the death toll from weeks of weather-related disasters continues to rise .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
It said local authorities have been instructed to evacuate residents from high-risk areas and set up emergency shelters well in advance .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"A town official told the French news agency that roads to the town are still clogged with mud , hampering relief efforts .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
The violence broke out Saturday night when gunmen opened fire in several parts of the city ahead of the vote .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Police say they have arrested at least 20 suspects in connection with the killings .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"The election was being held to replace provincial lawmaker Raza Haider from the Muttahida Quami Movement ( MQM ) , who was gunned down in August .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
The assassination sparked four days of violence that killed at least 85 people .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"MQM , which largely represents the Urdu-speaking community , and the rival Awami National Party , representing ethnic Pashtuns , blamed each other for the violence .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Mr. Sassou-Nguesso was named AU president last week after Sudan 's bid to head the 53-nation block failed because of concerns over its human rights record .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"The attacks were carried out by militant supporters of President Laurent Gbagbo , after U.N.-backed foreign mediators recommended that parliament be dissolved to advance the peace process .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Ukrainian Prime Minister Yulia Tymoshenko says her government plans to review some 3,000 privatizations to ensure they were conducted fairly .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"The Interfax news agency quotes her as saying Wednesday that the state will get back what was illegally handed over to what she called "" private but dishonest hands . ""","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"She has already ordered authorities to begin the process of returning the country 's largest steel mill , Kryvorizhstal , to government control .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"A consortium that included the son-in-law , Viktor Pinchuk , of former Ukrainian President Leonid Kuchma purchased the complex last year for $ 800 million , far below its estimated market value .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"The announcement said the white paper will give a detailed account of the "" inception , development , contents and principles of the country 's political democracy . ""","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
